dataAreaId,PurchaseOrderNumber,FiscalDocumentOperationTypeId,ExpectedStoreAvailableSalesDate,VendorInvoiceDeclarationId,DeliveryModeId,InvoiceAddressStreet,OrderVendorAccountNumber,Email,TransportationModeId,IsChangeManagementActive,AccountingDistributionTemplateName,DeliveryAddressDescription,VendorTransactionSettlementType,DeliveryCityInKana,DeliveryStreetInKana,ReasonComment,NumberSequenceGroupId,TransportationTemplateId,AccountingDate,CashDiscountPercentage,PurchaseOrderName,RequestedDeliveryDate,DeliveryAddressCountryRegionId,DeliveryAddressLatitude,MultilineDiscountVendorGroupCode,DeliveryAddressCity,ConfirmedDeliveryDate,PurchaseRebateVendorGroupId,InvoiceAddressCounty,ChargeVendorGroupId,RequesterPersonnelNumber,ProjectId,ShippingCarrierId,TotalDiscountPercentage,DeliveryAddressDistrictName,PriceVendorGroupCode,PurchaseOrderHeaderCreationMethod,DeliveryAddressCountyId,DeliveryAddressZipCode,IsConsolidatedInvoiceTarget,ConfirmingPurchaseOrderCode,LanguageId,ReasonCode,DeliveryAddressDunsNumber,DeliveryTermsId,BankDocumentType,ExpectedStoreReceiptDate,DeliveryAddressName,InvoiceAddressCountryRegionId,ReplenishmentServiceCategoryId,PurchaseOrderPoolId,DeliveryAddressStreetNumber,RequestedShipDate,ExpectedCrossDockingDate,InvoiceAddressStreetNumber,IsDeliveryAddressPrivate,TaxExemptNumber,FormattedInvoiceAddress,BuyerGroupId,DeliveryAddressCountryRegionISOCode,CashDiscountCode,PaymentScheduleName,IntrastatTransactionCode,URL,CurrencyCode,ConfirmingPurchaseOrderCodeLanguageId,InvoiceType,ArePricesIncludingSalesTax,DeliveryAddressLocationId,GSTSelfBilledInvoiceApprovalNumber,IsDeliveredDirectly,ConfirmedShipDate,ShipCalendarId,IntrastatStatisticsProcedureCode,InvoiceVendorAccountNumber,OverrideSalesTax,DeliveryAddressStreet,VendorOrderReference,ReplenishmentWarehouseId,FixedDueDate,TransportationDocumentLineId,SalesTaxGroupCode,IsDeliveryAddressOrderSpecific,VendorPostingProfileId,VendorPaymentMethodSpecificationName,InvoiceAddressCity,ShippingCarrierServiceGroupId,ContactPersonId,DefaultReceivingWarehouseId,EUSalesListCode,ImportDeclarationNumber,PurchaseOrderStatus,PaymentTermsName,DeliveryAddressLongitude,DocumentApprovalStatus,InvoiceAddressZipCode,ShippingCarrierServiceId,DefaultLedgerDimensionDisplayValue,DeliveryAddressTimeZone,AttentionInformation,DeliveryAddressStateId,DeliveryBuildingCompliment,IntrastatTransportModeCode,DeliveryAddressPostBox,IsOneTimeVendor,IntrastatPortId,FinTagDisplayValue,OrdererPersonnelNumber,VendorPaymentMethodName,InvoiceAddressState,DefaultReceivingSiteId,LineDiscountVendorGroupCode,TransportationRoutePlanId,ZakatContractNumber,FormattedDeliveryAddress,TotalDiscountVendorGroupCode,TradeEndCustomerAccount
rumf,RUMF-000041,,1900-01-01T12:00:00Z,,,,RUMF-000003,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-02-22T12:00:00Z,0.0,Фабрикам ООО,2016-02-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000003,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,N030,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000042,,1900-01-01T12:00:00Z,,,,RUMF-000006,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-02-22T12:00:00Z,0.0,СаундКорп ООО,2016-02-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000006,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000043,,1900-01-01T12:00:00Z,,,,RUMF-000002,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-03-22T12:00:00Z,0.0,Корпорация Я.Дата ООО,2016-03-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000002,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000044,,1900-01-01T12:00:00Z,,,,RUMF-000003,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-03-22T12:00:00Z,0.0,Фабрикам ООО,2016-03-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000003,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,N030,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000045,,1900-01-01T12:00:00Z,,,,RUMF-000006,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-03-22T12:00:00Z,0.0,СаундКорп ООО,2016-03-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000006,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000046,,1900-01-01T12:00:00Z,,,,RUMF-000002,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-04-23T12:00:00Z,0.0,Корпорация Я.Дата ООО,2016-04-23T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000002,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000047,,1900-01-01T12:00:00Z,,,,RUMF-000003,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-04-23T12:00:00Z,0.0,Фабрикам ООО,2016-04-23T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000003,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,N030,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000048,,1900-01-01T12:00:00Z,,,,RUMF-000006,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-04-23T12:00:00Z,0.0,СаундКорп ООО,2016-04-23T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000006,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000049,,1900-01-01T12:00:00Z,,,,RUMF-000002,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-05-22T12:00:00Z,0.0,Корпорация Я.Дата ООО,2016-05-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000002,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000050,,1900-01-01T12:00:00Z,,,,RUMF-000003,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-05-22T12:00:00Z,0.0,Фабрикам ООО,2016-05-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000003,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,N030,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000051,,1900-01-01T12:00:00Z,,,,RUMF-000006,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-05-22T12:00:00Z,0.0,СаундКорп ООО,2016-05-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000006,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000052,,1900-01-01T12:00:00Z,,,,RUMF-000002,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-06-22T12:00:00Z,0.0,Корпорация Я.Дата ООО,2016-06-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000002,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000053,,1900-01-01T12:00:00Z,,,,RUMF-000003,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-06-22T12:00:00Z,0.0,Фабрикам ООО,2016-06-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000003,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,N030,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000054,,1900-01-01T12:00:00Z,,,,RUMF-000006,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-06-22T12:00:00Z,0.0,СаундКорп ООО,2016-06-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000006,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000055,,1900-01-01T12:00:00Z,,,,RUMF-000002,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-07-23T12:00:00Z,0.0,Корпорация Я.Дата ООО,2016-07-23T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000002,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000056,,1900-01-01T12:00:00Z,,,,RUMF-000003,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-07-23T12:00:00Z,0.0,Фабрикам ООО,2016-07-23T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000003,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,N030,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000057,,1900-01-01T12:00:00Z,,,,RUMF-000006,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-07-23T12:00:00Z,0.0,СаундКорп ООО,2016-07-23T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000006,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000058,,1900-01-01T12:00:00Z,,,,RUMF-000002,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-08-22T12:00:00Z,0.0,Корпорация Я.Дата ООО,2016-08-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000002,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000059,,1900-01-01T12:00:00Z,,,,RUMF-000003,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-08-22T12:00:00Z,0.0,Фабрикам ООО,2016-08-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000003,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,N030,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000060,,1900-01-01T12:00:00Z,,,,RUMF-000006,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-08-22T12:00:00Z,0.0,СаундКорп ООО,2016-08-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000006,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000061,,1900-01-01T12:00:00Z,,,,RUMF-000002,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-09-24T12:00:00Z,0.0,Корпорация Я.Дата ООО,2016-09-24T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000002,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000062,,1900-01-01T12:00:00Z,,,,RUMF-000003,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-09-24T12:00:00Z,0.0,Фабрикам ООО,2016-09-24T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000003,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,N030,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000063,,1900-01-01T12:00:00Z,,,,RUMF-000006,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-09-24T12:00:00Z,0.0,СаундКорп ООО,2016-09-24T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000006,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000064,,1900-01-01T12:00:00Z,,,,RUMF-000002,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-10-22T12:00:00Z,0.0,Корпорация Я.Дата ООО,2016-10-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000002,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000065,,1900-01-01T12:00:00Z,,,,RUMF-000003,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-10-22T12:00:00Z,0.0,Фабрикам ООО,2016-10-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000003,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,N030,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000066,,1900-01-01T12:00:00Z,,,,RUMF-000006,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-10-22T12:00:00Z,0.0,СаундКорп ООО,2016-10-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000006,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000067,,1900-01-01T12:00:00Z,,,,RUMF-000002,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-11-22T12:00:00Z,0.0,Корпорация Я.Дата ООО,2016-11-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000002,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,P001,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
rumf,RUMF-000068,,1900-01-01T12:00:00Z,,,,RUMF-000003,,,No,,Contoso Entertainment System Russia,None,,,,,,2016-11-22T12:00:00Z,0.0,Фабрикам ООО,2016-11-22T12:00:00Z,RUS,0.0,,,1900-01-01T12:00:00Z,,,,,,,0,,,Purchase,,123022,No,,ru,,,,None,1900-01-01T12:00:00Z,Contoso Entertainment System Russia,,,,,1900-01-01T12:00:00Z,1900-01-01T12:00:00Z,,No,,,,RU,,,,,RUB,,Invoice,No,000001725,,No,1900-01-01T12:00:00Z,,,RUMF-000003,No,"Столярный пер, 15
",,,1900-01-01T12:00:00Z,00000000-0000-0000-0000-000000000000,НДСВычет,No,Общий,,,,,,IncludeNot,,Invoiced,N030,0.0,Confirmed,,,--,,,77,"Столярный пер, 15",,,No,,,,Основной,,,,,,"123022,
Москва г,Столярный пер, 15",,
